"Plot Title: EHP-04"
"#","Date Time, GMT-03:00","Chuva, mm (LGR S/N: 10440736, SEN S/N: 10440736, LBL: Chuva)","Soma Acum.: Chuva, mm (LGR S/N: 10440736)"
18341,02/18/20 01:00:00 AM,,0.0
18342,02/18/20 01:05:00 AM,,0.0
18343,02/18/20 01:10:00 AM,,0.0
18344,02/18/20 01:15:00 AM,,0.0
18345,02/18/20 01:20:00 AM,,0.0
18346,02/18/20 01:25:00 AM,,0.0
18347,02/18/20 01:30:00 AM,,0.0
18348,02/18/20 01:35:00 AM,,0.0
18349,02/18/20 01:40:00 AM,,0.0
18350,02/18/20 01:45:00 AM,,0.0
18351,02/18/20 01:50:00 AM,,0.0
18352,02/18/20 01:55:00 AM,,0.0
18353,02/18/20 02:00:00 AM,,0.0
18354,02/18/20 02:05:00 AM,,0.0
18355,02/18/20 02:10:00 AM,,0.0
18356,02/18/20 02:15:00 AM,,0.0
18357,02/18/20 02:20:00 AM,,0.0
18358,02/18/20 02:25:00 AM,,0.0
18359,02/18/20 02:30:00 AM,,0.0
18360,02/18/20 02:35:00 AM,,0.0
18361,02/18/20 02:40:00 AM,,0.0
18362,02/18/20 02:45:00 AM,,0.0
18363,02/18/20 02:50:00 AM,,0.0
18364,02/18/20 02:55:00 AM,,0.0
18365,02/18/20 03:00:00 AM,,0.0
18366,02/18/20 03:05:00 AM,,0.0
18367,02/18/20 03:10:00 AM,,0.0
18368,02/18/20 03:15:00 AM,,0.0
18369,02/18/20 03:20:00 AM,,0.0
18370,02/18/20 03:25:00 AM,,0.0
18371,02/18/20 03:30:00 AM,,0.0
18372,02/18/20 03:35:00 AM,,0.0
18373,02/18/20 03:40:00 AM,,0.0
18374,02/18/20 03:45:00 AM,,0.0
18375,02/18/20 03:50:00 AM,,0.0
18376,02/18/20 03:55:00 AM,,0.0
18377,02/18/20 04:00:00 AM,,0.0
18378,02/18/20 04:05:00 AM,,0.0
18379,02/18/20 04:10:00 AM,,0.0
18380,02/18/20 04:15:00 AM,,0.0
18381,02/18/20 04:20:00 AM,,0.0
18382,02/18/20 04:25:00 AM,,0.0
18383,02/18/20 04:30:00 AM,,0.0
18384,02/18/20 04:35:00 AM,,0.0
18385,02/18/20 04:40:00 AM,,0.0
18386,02/18/20 04:45:00 AM,,0.0
18387,02/18/20 04:50:00 AM,,0.0
18388,02/18/20 04:55:00 AM,,0.0
18389,02/18/20 05:00:00 AM,,0.0
18390,02/18/20 05:05:00 AM,,0.0
18391,02/18/20 05:10:00 AM,,0.0
18392,02/18/20 05:15:00 AM,,0.0
18393,02/18/20 05:20:00 AM,,0.0
18394,02/18/20 05:25:00 AM,,0.0
18395,02/18/20 05:30:00 AM,,0.0
18396,02/18/20 05:35:00 AM,,0.0
18397,02/18/20 05:40:00 AM,,0.0
18398,02/18/20 05:45:00 AM,,0.0
18399,02/18/20 05:50:00 AM,,0.0
18400,02/18/20 05:55:00 AM,,0.0
18401,02/18/20 06:00:00 AM,,0.0
18402,02/18/20 06:05:00 AM,,0.0
18403,02/18/20 06:10:00 AM,,0.0
18404,02/18/20 06:15:00 AM,,0.0
18405,02/18/20 06:20:00 AM,,0.0
18406,02/18/20 06:25:00 AM,,0.0
18407,02/18/20 06:30:00 AM,,0.0
18408,02/18/20 06:35:00 AM,,0.0
18409,02/18/20 06:40:00 AM,,0.0
18410,02/18/20 06:45:00 AM,,0.0
18411,02/18/20 06:50:00 AM,,0.0
18412,02/18/20 06:55:00 AM,,0.0
18413,02/18/20 07:00:00 AM,,0.0
18414,02/18/20 07:05:00 AM,,0.0
18415,02/18/20 07:10:00 AM,,0.0
18416,02/18/20 07:15:00 AM,,0.0
18417,02/18/20 07:20:00 AM,,0.0
18418,02/18/20 07:25:00 AM,,0.0
18419,02/18/20 07:30:00 AM,,0.0
18420,02/18/20 07:35:00 AM,,0.0
18421,02/18/20 07:40:00 AM,,0.0
18422,02/18/20 07:45:00 AM,,0.0
18423,02/18/20 07:50:00 AM,,0.0
18424,02/18/20 07:55:00 AM,,0.0
18425,02/18/20 08:00:00 AM,,0.0
18426,02/18/20 08:05:00 AM,,0.0
18427,02/18/20 08:10:00 AM,,0.0
18428,02/18/20 08:15:00 AM,,0.0
18429,02/18/20 08:20:00 AM,,0.0
18430,02/18/20 08:25:00 AM,,0.0
18431,02/18/20 08:30:00 AM,,0.0
18432,02/18/20 08:35:00 AM,,0.0
18433,02/18/20 08:40:00 AM,,0.0
18434,02/18/20 08:45:00 AM,,0.0
18435,02/18/20 08:50:00 AM,,0.0
18436,02/18/20 08:55:00 AM,,0.0
18437,02/18/20 09:00:00 AM,,0.0
18438,02/18/20 09:05:00 AM,,0.0
18439,02/18/20 09:10:00 AM,,0.0
18440,02/18/20 09:15:00 AM,,0.2
18441,02/18/20 09:16:48 AM,134.8,
18442,02/18/20 09:20:00 AM,,1.8
18443,02/18/20 09:20:06 AM,135.0,
18444,02/18/20 09:20:32 AM,135.2,
18445,02/18/20 09:20:50 AM,135.4,
18446,02/18/20 09:21:09 AM,135.6,
18447,02/18/20 09:21:34 AM,135.8,
18448,02/18/20 09:22:01 AM,136.0,
18449,02/18/20 09:22:37 AM,136.2,
18450,02/18/20 09:23:08 AM,136.4,
18451,02/18/20 09:23:48 AM,136.6,
18452,02/18/20 09:25:00 AM,,0.4
18453,02/18/20 09:25:26 AM,136.8,
18454,02/18/20 09:29:37 AM,137.0,
18455,02/18/20 09:30:00 AM,,0.6
18456,02/18/20 09:32:09 AM,137.2,
18457,02/18/20 09:33:42 AM,137.4,
18458,02/18/20 09:34:31 AM,137.6,
18459,02/18/20 09:35:00 AM,,2.8
18460,02/18/20 09:35:06 AM,137.8,
18461,02/18/20 09:35:24 AM,138.0,
18462,02/18/20 09:35:44 AM,138.2,
18463,02/18/20 09:36:03 AM,138.4,
18464,02/18/20 09:36:16 AM,138.6,
18465,02/18/20 09:36:31 AM,138.8,
18466,02/18/20 09:36:42 AM,139.0,
18467,02/18/20 09:36:56 AM,139.2,
18468,02/18/20 09:37:10 AM,139.4,
18469,02/18/20 09:37:26 AM,139.6,
18470,02/18/20 09:37:46 AM,139.8,
18471,02/18/20 09:38:15 AM,140.0,
18472,02/18/20 09:38:46 AM,140.2,
18473,02/18/20 09:39:36 AM,140.4,
18474,02/18/20 09:40:00 AM,,0.6
18475,02/18/20 09:41:13 AM,140.6,
18476,02/18/20 09:43:09 AM,140.8,
18477,02/18/20 09:44:32 AM,141.0,
18478,02/18/20 09:45:00 AM,,0.2
18479,02/18/20 09:46:36 AM,141.2,
18480,02/18/20 09:50:00 AM,,0.6
18481,02/18/20 09:50:14 AM,141.4,
18482,02/18/20 09:52:15 AM,141.6,
18483,02/18/20 09:54:16 AM,141.8,
18484,02/18/20 09:55:00 AM,,0.4
18485,02/18/20 09:56:19 AM,142.0,
18486,02/18/20 09:58:49 AM,142.2,
18487,02/18/20 10:00:00 AM,,0.6
18488,02/18/20 10:00:53 AM,142.4,
18489,02/18/20 10:03:12 AM,142.6,
18490,02/18/20 10:04:51 AM,142.8,
18491,02/18/20 10:05:00 AM,,0.8
18492,02/18/20 10:06:11 AM,143.0,
18493,02/18/20 10:07:27 AM,143.2,
18494,02/18/20 10:08:41 AM,143.4,
18495,02/18/20 10:09:50 AM,143.6,
18496,02/18/20 10:10:00 AM,,0.4
18497,02/18/20 10:11:47 AM,143.8,
18498,02/18/20 10:14:03 AM,144.0,
18499,02/18/20 10:15:00 AM,,0.6
18500,02/18/20 10:15:39 AM,144.2,
18501,02/18/20 10:17:43 AM,144.4,
18502,02/18/20 10:19:53 AM,144.6,
18503,02/18/20 10:20:00 AM,,0.4
18504,02/18/20 10:22:37 AM,144.8,
18505,02/18/20 10:24:09 AM,145.0,
18506,02/18/20 10:25:00 AM,,0.6
18507,02/18/20 10:26:02 AM,145.2,
18508,02/18/20 10:28:29 AM,145.4,
18509,02/18/20 10:29:42 AM,145.6,
18510,02/18/20 10:30:00 AM,,0.4
18511,02/18/20 10:30:50 AM,145.8,
18512,02/18/20 10:32:38 AM,146.0,
18513,02/18/20 10:35:00 AM,,0.4
18514,02/18/20 10:35:57 AM,146.2,
18515,02/18/20 10:38:44 AM,146.4,
18516,02/18/20 10:40:00 AM,,0.4
18517,02/18/20 10:41:00 AM,146.6,
18518,02/18/20 10:43:12 AM,146.8,
18519,02/18/20 10:45:00 AM,,0.2
18520,02/18/20 10:46:57 AM,147.0,
18521,02/18/20 10:50:00 AM,,0.2
18522,02/18/20 10:51:20 AM,147.2,
18523,02/18/20 10:55:00 AM,,0.2
18524,02/18/20 10:57:56 AM,147.4,
18525,02/18/20 11:00:00 AM,,0.2
18526,02/18/20 11:04:00 AM,147.6,
18527,02/18/20 11:05:00 AM,,0.0
18528,02/18/20 11:10:00 AM,,1.4
18529,02/18/20 11:10:45 AM,147.8,
18530,02/18/20 11:11:32 AM,148.0,
18531,02/18/20 11:12:07 AM,148.2,
18532,02/18/20 11:12:33 AM,148.4,
18533,02/18/20 11:13:05 AM,148.6,
18534,02/18/20 11:13:38 AM,148.8,
18535,02/18/20 11:14:16 AM,149.0,
18536,02/18/20 11:15:00 AM,,0.2
18537,02/18/20 11:16:42 AM,149.2,
18538,02/18/20 11:20:00 AM,,0.4
18539,02/18/20 11:21:13 AM,149.4,
18540,02/18/20 11:24:45 AM,149.6,
18541,02/18/20 11:25:00 AM,,0.2
18542,02/18/20 11:28:17 AM,149.8,
18543,02/18/20 11:30:00 AM,,0.2
18544,02/18/20 11:33:35 AM,150.0,
18545,02/18/20 11:35:00 AM,,0.0
18546,02/18/20 11:40:00 AM,,0.0
18547,02/18/20 11:45:00 AM,,0.2
18548,02/18/20 11:45:35 AM,150.2,
18549,02/18/20 11:50:00 AM,,0.2
18550,02/18/20 11:54:41 AM,150.4,
18551,02/18/20 11:55:00 AM,,0.0
18552,02/18/20 12:00:00 PM,,0.0
18553,02/18/20 12:05:00 PM,,0.0
18554,02/18/20 12:10:00 PM,,0.0
18555,02/18/20 12:15:00 PM,,0.0
18556,02/18/20 12:20:00 PM,,0.0
18557,02/18/20 12:25:00 PM,,0.0
18558,02/18/20 12:30:00 PM,,0.0
18559,02/18/20 12:35:00 PM,,0.0
18560,02/18/20 12:40:00 PM,,0.0
18561,02/18/20 12:45:00 PM,,0.0
18562,02/18/20 12:50:00 PM,,0.0
18563,02/18/20 12:55:00 PM,,0.0
18564,02/18/20 01:00:00 PM,,0.0
18565,02/18/20 01:05:00 PM,,0.0
18566,02/18/20 01:10:00 PM,,0.0
18567,02/18/20 01:15:00 PM,,0.0
18568,02/18/20 01:20:00 PM,,0.0
18569,02/18/20 01:25:00 PM,,0.0
18570,02/18/20 01:30:00 PM,,0.0
18571,02/18/20 01:35:00 PM,,0.0
18572,02/18/20 01:40:00 PM,,0.0
18573,02/18/20 01:45:00 PM,,0.0
18574,02/18/20 01:50:00 PM,,0.0
18575,02/18/20 01:55:00 PM,,0.0
18576,02/18/20 02:00:00 PM,,0.0
18577,02/18/20 02:05:00 PM,,0.0
18578,02/18/20 02:10:00 PM,,0.0
18579,02/18/20 02:15:00 PM,,0.0
18580,02/18/20 02:20:00 PM,,0.0
18581,02/18/20 02:25:00 PM,,0.0
18582,02/18/20 02:30:00 PM,,0.0
18583,02/18/20 02:35:00 PM,,0.0
18584,02/18/20 02:40:00 PM,,0.0
18585,02/18/20 02:45:00 PM,,0.0
18586,02/18/20 02:50:00 PM,,0.0
18587,02/18/20 02:55:00 PM,,0.0
18588,02/18/20 03:00:00 PM,,0.0
18589,02/18/20 03:05:00 PM,,0.0
18590,02/18/20 03:10:00 PM,,0.0
18591,02/18/20 03:15:00 PM,,0.0
18592,02/18/20 03:20:00 PM,,0.0
18593,02/18/20 03:25:00 PM,,0.0
18594,02/18/20 03:30:00 PM,,0.0
18595,02/18/20 03:35:00 PM,,0.0
18596,02/18/20 03:40:00 PM,,0.0
18597,02/18/20 03:45:00 PM,,0.0
18598,02/18/20 03:50:00 PM,,0.0
18599,02/18/20 03:55:00 PM,,0.0
18600,02/18/20 04:00:00 PM,,0.0
18601,02/18/20 04:05:00 PM,,0.0
18602,02/18/20 04:10:00 PM,,0.0
18603,02/18/20 04:15:00 PM,,0.0
18604,02/18/20 04:20:00 PM,,0.0
18605,02/18/20 04:25:00 PM,,0.0
18606,02/18/20 04:30:00 PM,,0.0
18607,02/18/20 04:35:00 PM,,0.0
18608,02/18/20 04:40:00 PM,,0.0
18609,02/18/20 04:45:00 PM,,0.0
18610,02/18/20 04:50:00 PM,,0.0
18611,02/18/20 04:55:00 PM,,0.0
18612,02/18/20 05:00:00 PM,,0.0
18613,02/18/20 05:05:00 PM,,0.0
18614,02/18/20 05:10:00 PM,,0.0
18615,02/18/20 05:15:00 PM,,0.0
18616,02/18/20 05:20:00 PM,,0.0
18617,02/18/20 05:25:00 PM,,0.0
18618,02/18/20 05:30:00 PM,,0.0
18619,02/18/20 05:35:00 PM,,0.0
18620,02/18/20 05:40:00 PM,,0.0
18621,02/18/20 05:45:00 PM,,0.0
18622,02/18/20 05:50:00 PM,,0.0
18623,02/18/20 05:55:00 PM,,0.0
18624,02/18/20 06:00:00 PM,,0.0
18625,02/18/20 06:05:00 PM,,0.0
18626,02/18/20 06:10:00 PM,,0.0
18627,02/18/20 06:15:00 PM,,0.0
18628,02/18/20 06:20:00 PM,,0.0
18629,02/18/20 06:25:00 PM,,0.0
18630,02/18/20 06:30:00 PM,,0.0
18631,02/18/20 06:35:00 PM,,0.0
18632,02/18/20 06:40:00 PM,,0.0
18633,02/18/20 06:45:00 PM,,0.0
18634,02/18/20 06:50:00 PM,,0.0
18635,02/18/20 06:55:00 PM,,0.0
18636,02/18/20 07:00:00 PM,,0.0
18637,02/18/20 07:05:00 PM,,0.0
18638,02/18/20 07:10:00 PM,,0.0
18639,02/18/20 07:15:00 PM,,0.0
18640,02/18/20 07:20:00 PM,,0.0
18641,02/18/20 07:25:00 PM,,0.0
18642,02/18/20 07:30:00 PM,,0.0
18643,02/18/20 07:35:00 PM,,0.0
18644,02/18/20 07:40:00 PM,,0.0
18645,02/18/20 07:45:00 PM,,0.0
18646,02/18/20 07:50:00 PM,,0.0
18647,02/18/20 07:55:00 PM,,0.0
18648,02/18/20 08:00:00 PM,,0.0
18649,02/18/20 08:05:00 PM,,0.0
18650,02/18/20 08:10:00 PM,,0.0
18651,02/18/20 08:15:00 PM,,0.0
18652,02/18/20 08:20:00 PM,,0.0
18653,02/18/20 08:25:00 PM,,0.0
18654,02/18/20 08:30:00 PM,,0.0
18655,02/18/20 08:35:00 PM,,0.0
18656,02/18/20 08:40:00 PM,,0.0
18657,02/18/20 08:45:00 PM,,0.0
18658,02/18/20 08:50:00 PM,,0.0
18659,02/18/20 08:55:00 PM,,0.0
18660,02/18/20 09:00:00 PM,,0.0
18661,02/18/20 09:05:00 PM,,0.0
18662,02/18/20 09:10:00 PM,,0.0
18663,02/18/20 09:15:00 PM,,0.0
18664,02/18/20 09:20:00 PM,,0.0
18665,02/18/20 09:25:00 PM,,0.0
18666,02/18/20 09:30:00 PM,,0.0
18667,02/18/20 09:35:00 PM,,0.0
18668,02/18/20 09:40:00 PM,,0.0
18669,02/18/20 09:45:00 PM,,0.0
18670,02/18/20 09:50:00 PM,,0.0
18671,02/18/20 09:55:00 PM,,0.0
18672,02/18/20 10:00:00 PM,,0.0
18673,02/18/20 10:05:00 PM,,0.0
18674,02/18/20 10:10:00 PM,,0.0
18675,02/18/20 10:15:00 PM,,0.0
18676,02/18/20 10:20:00 PM,,0.0
18677,02/18/20 10:25:00 PM,,0.0
18678,02/18/20 10:30:00 PM,,0.0
18679,02/18/20 10:35:00 PM,,0.0
18680,02/18/20 10:40:00 PM,,0.0
18681,02/18/20 10:45:00 PM,,0.0
18682,02/18/20 10:50:00 PM,,0.0
18683,02/18/20 10:55:00 PM,,0.0
18684,02/18/20 11:00:00 PM,,0.0
18685,02/18/20 11:05:00 PM,,0.0
18686,02/18/20 11:10:00 PM,,0.0
18687,02/18/20 11:15:00 PM,,0.0
18688,02/18/20 11:20:00 PM,,0.0
18689,02/18/20 11:25:00 PM,,0.0
18690,02/18/20 11:30:00 PM,,0.0
18691,02/18/20 11:35:00 PM,,0.0
18692,02/18/20 11:40:00 PM,,0.0
18693,02/18/20 11:45:00 PM,,0.0
18694,02/18/20 11:50:00 PM,,0.0
18695,02/18/20 11:55:00 PM,,0.0
18696,02/19/20 12:00:00 AM,,0.0
18697,02/19/20 12:05:00 AM,,0.0
18698,02/19/20 12:10:00 AM,,0.0
18699,02/19/20 12:15:00 AM,,0.0
18700,02/19/20 12:20:00 AM,,0.0
18701,02/19/20 12:25:00 AM,,0.0
18702,02/19/20 12:30:00 AM,,0.0
18703,02/19/20 12:35:00 AM,,0.0
18704,02/19/20 12:40:00 AM,,0.0
18705,02/19/20 12:45:00 AM,,0.0
18706,02/19/20 12:50:00 AM,,0.0
18707,02/19/20 12:55:00 AM,,0.0
18708,02/19/20 01:00:00 AM,,0.0
18709,02/19/20 01:05:00 AM,,0.0
18710,02/19/20 01:10:00 AM,,0.0
18711,02/19/20 01:15:00 AM,,0.0
18712,02/19/20 01:20:00 AM,,0.0
18713,02/19/20 01:25:00 AM,,0.0
18714,02/19/20 01:30:00 AM,,0.0
18715,02/19/20 01:35:00 AM,,0.0
18716,02/19/20 01:40:00 AM,,0.0
18717,02/19/20 01:45:00 AM,,0.0
18718,02/19/20 01:50:00 AM,,0.0
18719,02/19/20 01:55:00 AM,,0.0
18720,02/19/20 02:00:00 AM,,0.0
18721,02/19/20 02:05:00 AM,,0.0
18722,02/19/20 02:10:00 AM,,0.0
18723,02/19/20 02:15:00 AM,,0.0
18724,02/19/20 02:20:00 AM,,0.0
18725,02/19/20 02:25:00 AM,,0.0
18726,02/19/20 02:30:00 AM,,0.0
18727,02/19/20 02:35:00 AM,,0.0
18728,02/19/20 02:40:00 AM,,0.0
18729,02/19/20 02:45:00 AM,,0.0
18730,02/19/20 02:50:00 AM,,0.0
18731,02/19/20 02:55:00 AM,,0.0
18732,02/19/20 03:00:00 AM,,0.0
18733,02/19/20 03:05:00 AM,,0.0
18734,02/19/20 03:10:00 AM,,0.0
18735,02/19/20 03:15:00 AM,,0.0
18736,02/19/20 03:20:00 AM,,0.0
18737,02/19/20 03:25:00 AM,,0.0
18738,02/19/20 03:30:00 AM,,0.0
18739,02/19/20 03:35:00 AM,,0.0
18740,02/19/20 03:40:00 AM,,0.0
18741,02/19/20 03:45:00 AM,,0.0
18742,02/19/20 03:50:00 AM,,0.0
18743,02/19/20 03:55:00 AM,,0.0
18744,02/19/20 04:00:00 AM,,0.0
18745,02/19/20 04:05:00 AM,,0.0
18746,02/19/20 04:10:00 AM,,0.0
18747,02/19/20 04:15:00 AM,,0.0
18748,02/19/20 04:20:00 AM,,0.0
18749,02/19/20 04:25:00 AM,,0.0
18750,02/19/20 04:30:00 AM,,0.0
18751,02/19/20 04:35:00 AM,,0.0
18752,02/19/20 04:40:00 AM,,0.0
18753,02/19/20 04:45:00 AM,,0.0
18754,02/19/20 04:50:00 AM,,0.0
18755,02/19/20 04:55:00 AM,,0.0
18756,02/19/20 05:00:00 AM,,0.0
18757,02/19/20 05:05:00 AM,,0.0
18758,02/19/20 05:10:00 AM,,0.0
18759,02/19/20 05:15:00 AM,,0.0
18760,02/19/20 05:20:00 AM,,0.0
18761,02/19/20 05:25:00 AM,,0.0
18762,02/19/20 05:30:00 AM,,0.0
18763,02/19/20 05:35:00 AM,,0.0
18764,02/19/20 05:40:00 AM,,0.0
18765,02/19/20 05:45:00 AM,,0.0
18766,02/19/20 05:50:00 AM,,0.0
18767,02/19/20 05:55:00 AM,,0.0
18768,02/19/20 06:00:00 AM,,0.0
18769,02/19/20 06:05:00 AM,,0.0
18770,02/19/20 06:10:00 AM,,0.0
18771,02/19/20 06:15:00 AM,,0.0
18772,02/19/20 06:20:00 AM,,0.0
18773,02/19/20 06:25:00 AM,,0.0
18774,02/19/20 06:30:00 AM,,0.0
18775,02/19/20 06:35:00 AM,,0.0
18776,02/19/20 06:40:00 AM,,0.0
18777,02/19/20 06:45:00 AM,,0.0
18778,02/19/20 06:50:00 AM,,0.0
18779,02/19/20 06:55:00 AM,,0.0
18780,02/19/20 07:00:00 AM,,0.0
18781,02/19/20 07:05:00 AM,,0.0
18782,02/19/20 07:10:00 AM,,0.0
18783,02/19/20 07:15:00 AM,,0.0
18784,02/19/20 07:20:00 AM,,0.0
18785,02/19/20 07:25:00 AM,,0.0
18786,02/19/20 07:30:00 AM,,0.0
18787,02/19/20 07:35:00 AM,,0.0
18788,02/19/20 07:40:00 AM,,0.0
18789,02/19/20 07:45:00 AM,,0.0
18790,02/19/20 07:50:00 AM,,0.0
18791,02/19/20 07:55:00 AM,,0.0
18792,02/19/20 08:00:00 AM,,0.0
18793,02/19/20 08:05:00 AM,,0.0
18794,02/19/20 08:10:00 AM,,0.0
18795,02/19/20 08:15:00 AM,,0.0
18796,02/19/20 08:20:00 AM,,0.0
18797,02/19/20 08:25:00 AM,,0.0
18798,02/19/20 08:30:00 AM,,0.0
18799,02/19/20 08:35:00 AM,,0.0
18800,02/19/20 08:40:00 AM,,0.0
18801,02/19/20 08:45:00 AM,,0.0
18802,02/19/20 08:50:00 AM,,0.0
18803,02/19/20 08:55:00 AM,,0.0
18804,02/19/20 09:00:00 AM,,0.0
18805,02/19/20 09:05:00 AM,,0.0
18806,02/19/20 09:10:00 AM,,0.0
18807,02/19/20 09:15:00 AM,,0.0
18808,02/19/20 09:20:00 AM,,0.0
18809,02/19/20 09:25:00 AM,,0.0
18810,02/19/20 09:30:00 AM,,0.0
18811,02/19/20 09:35:00 AM,,0.0
18812,02/19/20 09:40:00 AM,,0.0
18813,02/19/20 09:45:00 AM,,0.0
18814,02/19/20 09:50:00 AM,,0.0
18815,02/19/20 09:55:00 AM,,0.0
18816,02/19/20 10:00:00 AM,,0.0
18817,02/19/20 10:05:00 AM,,0.0
18818,02/19/20 10:10:00 AM,,0.0
18819,02/19/20 10:15:00 AM,,0.0
18820,02/19/20 10:20:00 AM,,0.0
18821,02/19/20 10:25:00 AM,,0.0
18822,02/19/20 10:30:00 AM,,0.0
18823,02/19/20 10:35:00 AM,,0.0
18824,02/19/20 10:40:00 AM,,0.0
18825,02/19/20 10:45:00 AM,,0.0
18826,02/19/20 10:50:00 AM,,0.0
18827,02/19/20 10:55:00 AM,,0.0
18828,02/19/20 11:00:00 AM,,0.0
18829,02/19/20 11:05:00 AM,,0.0
18830,02/19/20 11:10:00 AM,,0.0
18831,02/19/20 11:15:00 AM,,0.0
18832,02/19/20 11:20:00 AM,,0.0
18833,02/19/20 11:25:00 AM,,0.0
18834,02/19/20 11:30:00 AM,,0.0
18835,02/19/20 11:35:00 AM,,0.0
18836,02/19/20 11:40:00 AM,,0.0
18837,02/19/20 11:45:00 AM,,0.0
18838,02/19/20 11:50:00 AM,,0.0
18839,02/19/20 11:55:00 AM,,0.0
18840,02/19/20 12:00:00 PM,,0.0
18841,02/19/20 12:05:00 PM,,0.0
18842,02/19/20 12:10:00 PM,,0.0
18843,02/19/20 12:15:00 PM,,0.0
18844,02/19/20 12:20:00 PM,,0.0
18845,02/19/20 12:25:00 PM,,0.0
18846,02/19/20 12:30:00 PM,,0.0
18847,02/19/20 12:35:00 PM,,0.0
18848,02/19/20 12:40:00 PM,,0.0
18849,02/19/20 12:45:00 PM,,0.0
18850,02/19/20 12:50:00 PM,,0.0
18851,02/19/20 12:55:00 PM,,0.0
18852,02/19/20 01:00:00 PM,,0.0
18853,02/19/20 01:05:00 PM,,0.0
18854,02/19/20 01:10:00 PM,,0.0
18855,02/19/20 01:15:00 PM,,0.0
18856,02/19/20 01:20:00 PM,,0.0
18857,02/19/20 01:25:00 PM,,0.0
18858,02/19/20 01:30:00 PM,,0.0
18859,02/19/20 01:35:00 PM,,0.0
18860,02/19/20 01:40:00 PM,,0.0
18861,02/19/20 01:45:00 PM,,0.0
18862,02/19/20 01:50:00 PM,,0.0
18863,02/19/20 01:55:00 PM,,0.0
18864,02/19/20 02:00:00 PM,,0.0
18865,02/19/20 02:05:00 PM,,0.0
18866,02/19/20 02:10:00 PM,,0.0
18867,02/19/20 02:15:00 PM,,0.0
18868,02/19/20 02:20:00 PM,,0.0
18869,02/19/20 02:25:00 PM,,0.0
18870,02/19/20 02:30:00 PM,,0.0
18871,02/19/20 02:35:00 PM,,0.0
18872,02/19/20 02:40:00 PM,,0.0
18873,02/19/20 02:45:00 PM,,0.0
18874,02/19/20 02:50:00 PM,,0.0
18875,02/19/20 02:55:00 PM,,0.0
18876,02/19/20 03:00:00 PM,,0.0
18877,02/19/20 03:05:00 PM,,0.0
18878,02/19/20 03:10:00 PM,,0.0
18879,02/19/20 03:15:00 PM,,0.0
18880,02/19/20 03:20:00 PM,,0.0
18881,02/19/20 03:25:00 PM,,0.0
18882,02/19/20 03:30:00 PM,,0.0
18883,02/19/20 03:35:00 PM,,0.0
18884,02/19/20 03:40:00 PM,,0.0
18885,02/19/20 03:45:00 PM,,0.0
18886,02/19/20 03:50:00 PM,,0.0
18887,02/19/20 03:55:00 PM,,0.0
18888,02/19/20 04:00:00 PM,,0.0
18889,02/19/20 04:05:00 PM,,0.0
18890,02/19/20 04:10:00 PM,,0.0
18891,02/19/20 04:15:00 PM,,0.0
18892,02/19/20 04:20:00 PM,,0.0
18893,02/19/20 04:25:00 PM,,0.0
18894,02/19/20 04:30:00 PM,,0.0
18895,02/19/20 04:35:00 PM,,0.0
18896,02/19/20 04:40:00 PM,,0.0
18897,02/19/20 04:45:00 PM,,0.0
18898,02/19/20 04:50:00 PM,,0.0
18899,02/19/20 04:55:00 PM,,0.0
18900,02/19/20 05:00:00 PM,,0.0
18901,02/19/20 05:05:00 PM,,0.0
18902,02/19/20 05:10:00 PM,,0.0
18903,02/19/20 05:15:00 PM,,0.0
18904,02/19/20 05:20:00 PM,,0.0
18905,02/19/20 05:25:00 PM,,0.0
18906,02/19/20 05:30:00 PM,,0.0
18907,02/19/20 05:35:00 PM,,0.0
18908,02/19/20 05:40:00 PM,,0.0
18909,02/19/20 05:45:00 PM,,0.0
18910,02/19/20 05:50:00 PM,,0.0
18911,02/19/20 05:55:00 PM,,0.0
18912,02/19/20 06:00:00 PM,,0.0
18913,02/19/20 06:05:00 PM,,0.0
18914,02/19/20 06:10:00 PM,,0.0
18915,02/19/20 06:15:00 PM,,0.0
18916,02/19/20 06:20:00 PM,,0.0
18917,02/19/20 06:25:00 PM,,0.0
18918,02/19/20 06:30:00 PM,,0.0
18919,02/19/20 06:35:00 PM,,0.0
18920,02/19/20 06:40:00 PM,,0.0
18921,02/19/20 06:45:00 PM,,0.0
18922,02/19/20 06:50:00 PM,,0.0
18923,02/19/20 06:55:00 PM,,0.0
18924,02/19/20 07:00:00 PM,,0.0
18925,02/19/20 07:05:00 PM,,0.0
18926,02/19/20 07:10:00 PM,,0.0
18927,02/19/20 07:15:00 PM,,0.0
18928,02/19/20 07:20:00 PM,,0.0
18929,02/19/20 07:25:00 PM,,0.0
18930,02/19/20 07:30:00 PM,,0.0
18931,02/19/20 07:35:00 PM,,0.0
18932,02/19/20 07:40:00 PM,,0.0
18933,02/19/20 07:45:00 PM,,0.0
18934,02/19/20 07:50:00 PM,,0.0
18935,02/19/20 07:55:00 PM,,0.0
18936,02/19/20 08:00:00 PM,,0.0
18937,02/19/20 08:05:00 PM,,0.0
18938,02/19/20 08:10:00 PM,,0.0
18939,02/19/20 08:15:00 PM,,0.0
18940,02/19/20 08:20:00 PM,,0.0
18941,02/19/20 08:25:00 PM,,0.0
18942,02/19/20 08:30:00 PM,,0.0
18943,02/19/20 08:35:00 PM,,0.0
18944,02/19/20 08:40:00 PM,,0.0
