"Plot Title: Nivel_Elerht"
"#","Date Time, GMT-03:00","Abs Pres, psi (LGR S/N: 10416742, SEN S/N: 10416742)","Temp, °C (LGR S/N: 10416742, SEN S/N: 10416742)","Máx.: Pressão, psi (LGR S/N: 10416742)"
9288,12/09/19 04:55:00 PM,14.2263,21.569,14.2263
9289,12/09/19 05:00:00 PM,14.2285,21.473,14.2285
9290,12/09/19 05:05:00 PM,14.2285,21.473,14.2285
9291,12/09/19 05:10:00 PM,14.2285,21.473,14.2285
9292,12/09/19 05:15:00 PM,14.2285,21.473,14.2285
9293,12/09/19 05:20:00 PM,14.2285,21.473,14.2285
9294,12/09/19 05:25:00 PM,14.2285,21.473,14.2285
9295,12/09/19 05:30:00 PM,14.2282,21.378,14.2282
9296,12/09/19 05:35:00 PM,14.2302,21.282,14.2302
9297,12/09/19 05:40:00 PM,14.2276,21.187,14.2276
9298,12/09/19 05:45:00 PM,14.2298,21.091,14.2298
9299,12/09/19 05:50:00 PM,14.2298,21.091,14.2298
9300,12/09/19 05:55:00 PM,14.2318,20.996,14.2318
9301,12/09/19 06:00:00 PM,14.2315,20.901,14.2315
9302,12/09/19 06:05:00 PM,14.2337,20.805,14.2337
9303,12/09/19 06:10:00 PM,14.2334,20.710,14.2334
9304,12/09/19 06:15:00 PM,14.2331,20.615,14.2331
9305,12/09/19 06:20:00 PM,14.2328,20.519,14.2328
9306,12/09/19 06:25:00 PM,14.2350,20.424,14.2350
9307,12/09/19 06:30:00 PM,14.2372,20.329,14.2372
9308,12/09/19 06:35:00 PM,14.2369,20.234,14.2369
9309,12/09/19 06:40:00 PM,14.2369,20.234,14.2369
9310,12/09/19 06:45:00 PM,14.2391,20.138,14.2391
9311,12/09/19 06:50:00 PM,14.2391,20.138,14.2391
9312,12/09/19 06:55:00 PM,14.2366,20.138,14.2366
9313,12/09/19 07:00:00 PM,14.2413,20.043,14.2413
9314,12/09/19 07:05:00 PM,14.2385,19.948,14.2385
9315,12/09/19 07:10:00 PM,14.2385,19.948,14.2385
9316,12/09/19 07:15:00 PM,14.2382,19.853,14.2382
9317,12/09/19 07:20:00 PM,14.2407,19.853,14.2407
9318,12/09/19 07:25:00 PM,14.2429,19.758,14.2429
9319,12/09/19 07:30:00 PM,14.2401,19.662,14.2401
9320,12/09/19 07:35:00 PM,14.2423,19.567,14.2423
9321,12/09/19 07:40:00 PM,14.2423,19.567,14.2423
9322,12/09/19 07:45:00 PM,14.2444,19.472,14.2444
9323,12/09/19 07:50:00 PM,14.2466,19.377,14.2466
9324,12/09/19 07:55:00 PM,14.2463,19.282,14.2463
9325,12/09/19 08:00:00 PM,14.2460,19.187,14.2460
9326,12/09/19 08:05:00 PM,14.2484,19.187,14.2484
9327,12/09/19 08:10:00 PM,14.2482,19.092,14.2482
9328,12/09/19 08:15:00 PM,14.2502,18.996,14.2502
9329,12/09/19 08:20:00 PM,14.2502,18.996,14.2502
9330,12/09/19 08:25:00 PM,14.2501,18.901,14.2501
9331,12/09/19 08:30:00 PM,14.2498,18.806,14.2498
9332,12/09/19 08:35:00 PM,14.2498,18.806,14.2498
9333,12/09/19 08:40:00 PM,14.2520,18.711,14.2520
9334,12/09/19 08:45:00 PM,14.2520,18.711,14.2520
9335,12/09/19 08:50:00 PM,14.2540,18.616,14.2540
9336,12/09/19 08:55:00 PM,14.2565,18.616,14.2565
9337,12/09/19 09:00:00 PM,14.2587,18.521,14.2587
9338,12/09/19 09:05:00 PM,14.2562,18.521,14.2562
9339,12/09/19 09:10:00 PM,14.2584,18.426,14.2584
9340,12/09/19 09:15:00 PM,14.2608,18.426,14.2608
9341,12/09/19 09:20:00 PM,14.2605,18.331,14.2605
9342,12/09/19 09:25:00 PM,14.2629,18.331,14.2629
9343,12/09/19 09:30:00 PM,14.2627,18.236,14.2627
9344,12/09/19 09:35:00 PM,14.2627,18.236,14.2627
9345,12/09/19 09:40:00 PM,14.2627,18.236,14.2627
9346,12/09/19 09:45:00 PM,14.2648,18.140,14.2648
9347,12/09/19 09:50:00 PM,14.2648,18.140,14.2648
9348,12/09/19 09:55:00 PM,14.2694,18.045,14.2694
9349,12/09/19 10:00:00 PM,14.2694,18.045,14.2694
9350,12/09/19 10:05:00 PM,14.2694,18.045,14.2694
9351,12/09/19 10:10:00 PM,14.2694,18.045,14.2694
9352,12/09/19 10:15:00 PM,14.2691,17.950,14.2691
9353,12/09/19 10:20:00 PM,14.2739,17.950,14.2739
9354,12/09/19 10:25:00 PM,14.2739,17.950,14.2739
9355,12/09/19 10:30:00 PM,14.2737,17.855,14.2737
9356,12/09/19 10:35:00 PM,14.2737,17.855,14.2737
9357,12/09/19 10:40:00 PM,14.2761,17.855,14.2761
9358,12/09/19 10:45:00 PM,14.2761,17.855,14.2761
9359,12/09/19 10:50:00 PM,14.2758,17.760,14.2758
9360,12/09/19 10:55:00 PM,14.2758,17.760,14.2758
9361,12/09/19 11:00:00 PM,14.2780,17.665,14.2780
9362,12/09/19 11:05:00 PM,14.2780,17.665,14.2780
9363,12/09/19 11:10:00 PM,14.2780,17.665,14.2780
9364,12/09/19 11:15:00 PM,14.2780,17.665,14.2780
9365,12/09/19 11:20:00 PM,14.2780,17.665,14.2780
9366,12/09/19 11:25:00 PM,14.2777,17.570,14.2777
9367,12/09/19 11:30:00 PM,14.2801,17.570,14.2801
9368,12/09/19 11:35:00 PM,14.2801,17.570,14.2801
9369,12/09/19 11:40:00 PM,14.2801,17.570,14.2801
9370,12/09/19 11:45:00 PM,14.2823,17.475,14.2823
9371,12/09/19 11:50:00 PM,14.2798,17.475,14.2798
9372,12/09/19 11:55:00 PM,14.2798,17.475,14.2798
9373,12/10/19 12:00:00 AM,14.2823,17.475,14.2823
9374,12/10/19 12:05:00 AM,14.2820,17.379,14.2820
9375,12/10/19 12:10:00 AM,14.2820,17.379,14.2820
9376,12/10/19 12:15:00 AM,14.2820,17.379,14.2820
9377,12/10/19 12:20:00 AM,14.2820,17.379,14.2820
9378,12/10/19 12:25:00 AM,14.2795,17.379,14.2795
9379,12/10/19 12:30:00 AM,14.2794,17.284,14.2794
9380,12/10/19 12:35:00 AM,14.2794,17.284,14.2794
9381,12/10/19 12:40:00 AM,14.2769,17.284,14.2769
9382,12/10/19 12:45:00 AM,14.2745,17.284,14.2745
9383,12/10/19 12:50:00 AM,14.2769,17.284,14.2769
9384,12/10/19 12:55:00 AM,14.2766,17.189,14.2766
9385,12/10/19 01:00:00 AM,14.2766,17.189,14.2766
9386,12/10/19 01:05:00 AM,14.2766,17.189,14.2766
9387,12/10/19 01:10:00 AM,14.2742,17.189,14.2742
9388,12/10/19 01:15:00 AM,14.2766,17.189,14.2766
9389,12/10/19 01:20:00 AM,14.2719,17.189,14.2719
9390,12/10/19 01:25:00 AM,14.2742,17.189,14.2742
9391,12/10/19 01:30:00 AM,14.2742,17.189,14.2742
9392,12/10/19 01:35:00 AM,14.2742,17.189,14.2742
9393,12/10/19 01:40:00 AM,14.2740,17.094,14.2740
9394,12/10/19 01:45:00 AM,14.2716,17.094,14.2716
9395,12/10/19 01:50:00 AM,14.2716,17.094,14.2716
9396,12/10/19 01:55:00 AM,14.2691,17.094,14.2691
9397,12/10/19 02:00:00 AM,14.2691,17.094,14.2691
9398,12/10/19 02:05:00 AM,14.2691,17.094,14.2691
9399,12/10/19 02:10:00 AM,14.2691,17.094,14.2691
9400,12/10/19 02:15:00 AM,14.2668,17.094,14.2668
9401,12/10/19 02:20:00 AM,14.2668,17.094,14.2668
9402,12/10/19 02:25:00 AM,14.2668,17.094,14.2668
9403,12/10/19 02:30:00 AM,14.2643,17.094,14.2643
9404,12/10/19 02:35:00 AM,14.2643,17.094,14.2643
9405,12/10/19 02:40:00 AM,14.2643,17.094,14.2643
9406,12/10/19 02:45:00 AM,14.2640,16.999,14.2640
9407,12/10/19 02:50:00 AM,14.2616,16.999,14.2616
9408,12/10/19 02:55:00 AM,14.2616,16.999,14.2616
9409,12/10/19 03:00:00 AM,14.2640,16.999,14.2640
9410,12/10/19 03:05:00 AM,14.2616,16.999,14.2616
9411,12/10/19 03:10:00 AM,14.2616,16.999,14.2616
9412,12/10/19 03:15:00 AM,14.2616,16.999,14.2616
9413,12/10/19 03:20:00 AM,14.2640,16.999,14.2640
9414,12/10/19 03:25:00 AM,14.2616,16.999,14.2616
9415,12/10/19 03:30:00 AM,14.2614,16.903,14.2614
9416,12/10/19 03:35:00 AM,14.2637,16.903,14.2637
9417,12/10/19 03:40:00 AM,14.2637,16.903,14.2637
9418,12/10/19 03:45:00 AM,14.2662,16.903,14.2662
9419,12/10/19 03:50:00 AM,14.2662,16.903,14.2662
9420,12/10/19 03:55:00 AM,14.2637,16.903,14.2637
9421,12/10/19 04:00:00 AM,14.2662,16.903,14.2662
9422,12/10/19 04:05:00 AM,14.2662,16.903,14.2662
9423,12/10/19 04:10:00 AM,14.2634,16.808,14.2634
9424,12/10/19 04:15:00 AM,14.2659,16.808,14.2659
9425,12/10/19 04:20:00 AM,14.2659,16.808,14.2659
9426,12/10/19 04:25:00 AM,14.2634,16.808,14.2634
9427,12/10/19 04:30:00 AM,14.2659,16.808,14.2659
9428,12/10/19 04:35:00 AM,14.2659,16.808,14.2659
9429,12/10/19 04:40:00 AM,14.2681,16.713,14.2681
9430,12/10/19 04:45:00 AM,14.2681,16.713,14.2681
9431,12/10/19 04:50:00 AM,14.2681,16.713,14.2681
9432,12/10/19 04:55:00 AM,14.2681,16.713,14.2681
9433,12/10/19 05:00:00 AM,14.2681,16.713,14.2681
9434,12/10/19 05:05:00 AM,14.2706,16.713,14.2706
9435,12/10/19 05:10:00 AM,14.2681,16.713,14.2681
9436,12/10/19 05:15:00 AM,14.2681,16.713,14.2681
9437,12/10/19 05:20:00 AM,14.2706,16.713,14.2706
9438,12/10/19 05:25:00 AM,14.2706,16.713,14.2706
9439,12/10/19 05:30:00 AM,14.2729,16.713,14.2729
9440,12/10/19 05:35:00 AM,14.2729,16.713,14.2729
9441,12/10/19 05:40:00 AM,14.2729,16.713,14.2729
9442,12/10/19 05:45:00 AM,14.2729,16.713,14.2729
9443,12/10/19 05:50:00 AM,14.2729,16.713,14.2729
9444,12/10/19 05:55:00 AM,14.2729,16.713,14.2729
9445,12/10/19 06:00:00 AM,14.2753,16.713,14.2753
9446,12/10/19 06:05:00 AM,14.2753,16.713,14.2753
9447,12/10/19 06:10:00 AM,14.2753,16.713,14.2753
9448,12/10/19 06:15:00 AM,14.2780,16.808,14.2780
9449,12/10/19 06:20:00 AM,14.2756,16.808,14.2756
9450,12/10/19 06:25:00 AM,14.2756,16.808,14.2756
9451,12/10/19 06:30:00 AM,14.2759,16.903,14.2759
9452,12/10/19 06:35:00 AM,14.2782,16.903,14.2782
9453,12/10/19 06:40:00 AM,14.2759,16.903,14.2759
9454,12/10/19 06:45:00 AM,14.2785,16.999,14.2785
9455,12/10/19 06:50:00 AM,14.2761,16.999,14.2761
9456,12/10/19 06:55:00 AM,14.2785,16.999,14.2785
9457,12/10/19 07:00:00 AM,14.2764,17.094,14.2764
9458,12/10/19 07:05:00 AM,14.2764,17.094,14.2764
9459,12/10/19 07:10:00 AM,14.2788,17.094,14.2788
9460,12/10/19 07:15:00 AM,14.2791,17.189,14.2791
9461,12/10/19 07:20:00 AM,14.2766,17.189,14.2766
9462,12/10/19 07:25:00 AM,14.2794,17.284,14.2794
9463,12/10/19 07:30:00 AM,14.2795,17.379,14.2795
9464,12/10/19 07:35:00 AM,14.2795,17.379,14.2795
9465,12/10/19 07:40:00 AM,14.2798,17.475,14.2798
9466,12/10/19 07:45:00 AM,14.2775,17.475,14.2775
9467,12/10/19 07:50:00 AM,14.2777,17.570,14.2777
9468,12/10/19 07:55:00 AM,14.2782,17.760,14.2782
9469,12/10/19 08:00:00 AM,14.2785,17.855,14.2785
9470,12/10/19 08:05:00 AM,14.2791,18.045,14.2791
9471,12/10/19 08:10:00 AM,14.2769,18.140,14.2769
9472,12/10/19 08:15:00 AM,14.2775,18.331,14.2775
9473,12/10/19 08:20:00 AM,14.2777,18.426,14.2777
9474,12/10/19 08:25:00 AM,14.2758,18.616,14.2758
9475,12/10/19 08:30:00 AM,14.2761,18.711,14.2761
9476,12/10/19 08:35:00 AM,14.2740,18.806,14.2740
9477,12/10/19 08:40:00 AM,14.2745,18.996,14.2745
9478,12/10/19 08:45:00 AM,14.2748,19.092,14.2748
9479,12/10/19 08:50:00 AM,14.2750,19.187,14.2750
9480,12/10/19 08:55:00 AM,14.2778,19.282,14.2778
9481,12/10/19 09:00:00 AM,14.2759,19.472,14.2759
9482,12/10/19 09:05:00 AM,14.2785,19.567,14.2785
9483,12/10/19 09:10:00 AM,14.2716,19.662,14.2716
9484,12/10/19 09:15:00 AM,14.2746,19.853,14.2746
9485,12/10/19 09:20:00 AM,14.2724,19.948,14.2724
9486,12/10/19 09:25:00 AM,14.2730,20.138,14.2730
9487,12/10/19 09:30:00 AM,14.2708,20.234,14.2708
9488,12/10/19 09:35:00 AM,14.2690,20.424,14.2690
9489,12/10/19 09:40:00 AM,14.2692,20.519,14.2692
9490,12/10/19 09:45:00 AM,14.2698,20.710,14.2698
9491,12/10/19 09:50:00 AM,14.2724,20.805,14.2724
9492,12/10/19 09:55:00 AM,14.2703,20.901,14.2703
9493,12/10/19 10:00:00 AM,14.2661,21.091,14.2661
9494,12/10/19 10:05:00 AM,14.2666,21.282,14.2666
9495,12/10/19 10:10:00 AM,14.2645,21.378,14.2645
9496,12/10/19 10:15:00 AM,14.2650,21.569,14.2650
9497,12/10/19 10:20:00 AM,14.2653,21.664,14.2653
9498,12/10/19 10:25:00 AM,14.2610,21.855,14.2610
9499,12/10/19 10:30:00 AM,14.2613,21.951,14.2613
9500,12/10/19 10:35:00 AM,14.2591,22.046,14.2591
9501,12/10/19 10:40:00 AM,14.2594,22.142,14.2594
9502,12/10/19 10:45:00 AM,14.2576,22.333,14.2576
9503,12/10/19 10:50:00 AM,14.2579,22.429,14.2579
9504,12/10/19 10:55:00 AM,14.2582,22.525,14.2582
9505,12/10/19 11:00:00 AM,14.2560,22.621,14.2560
9506,12/10/19 11:05:00 AM,14.2563,22.717,14.2563
9507,12/10/19 11:10:00 AM,14.2566,22.812,14.2566
9508,12/10/19 11:15:00 AM,14.2566,22.812,14.2566
9509,12/10/19 11:20:00 AM,14.2545,22.908,14.2545
9510,12/10/19 11:25:00 AM,14.2520,22.908,14.2520
9511,12/10/19 11:30:00 AM,14.2523,23.004,14.2523
9512,12/10/19 11:35:00 AM,14.2523,23.004,14.2523
9513,12/10/19 11:40:00 AM,14.2505,23.196,14.2505
9514,12/10/19 11:45:00 AM,14.2481,23.196,14.2481
9515,12/10/19 11:50:00 AM,14.2456,23.196,14.2456
9516,12/10/19 11:55:00 AM,14.2484,23.292,14.2484
9517,12/10/19 12:00:00 PM,14.2437,23.388,14.2437
9518,12/10/19 12:05:00 PM,14.2437,23.388,14.2437
9519,12/10/19 12:10:00 PM,14.2465,23.484,14.2465
9520,12/10/19 12:15:00 PM,14.2417,23.484,14.2417
9521,12/10/19 12:20:00 PM,14.2420,23.581,14.2420
9522,12/10/19 12:25:00 PM,14.2395,23.581,14.2395
9523,12/10/19 12:30:00 PM,14.2373,23.677,14.2373
9524,12/10/19 12:35:00 PM,14.2398,23.677,14.2398
9525,12/10/19 12:40:00 PM,14.2401,23.773,14.2401
9526,12/10/19 12:45:00 PM,14.2376,23.773,14.2376
9527,12/10/19 12:50:00 PM,14.2356,23.869,14.2356
9528,12/10/19 12:55:00 PM,14.2356,23.869,14.2356
9529,12/10/19 01:00:00 PM,14.2334,23.966,14.2334
9530,12/10/19 01:05:00 PM,14.2310,23.966,14.2310
9531,12/10/19 01:10:00 PM,14.2312,24.062,14.2312
9532,12/10/19 01:15:00 PM,14.2315,24.158,14.2315
9533,12/10/19 01:20:00 PM,14.2292,24.158,14.2292
9534,12/10/19 01:25:00 PM,14.2295,24.255,14.2295
9535,12/10/19 01:30:00 PM,14.2273,24.351,14.2273
9536,12/10/19 01:35:00 PM,14.2273,24.351,14.2273
9537,12/10/19 01:40:00 PM,14.2273,24.351,14.2273
9538,12/10/19 01:45:00 PM,14.2246,24.255,14.2246
9539,12/10/19 01:50:00 PM,14.2295,24.255,14.2295
9540,12/10/19 01:55:00 PM,14.2246,24.255,14.2246
9541,12/10/19 02:00:00 PM,14.2246,24.255,14.2246
9542,12/10/19 02:05:00 PM,14.2224,24.351,14.2224
9543,12/10/19 02:10:00 PM,14.2221,24.255,14.2221
9544,12/10/19 02:15:00 PM,14.2221,24.255,14.2221
9545,12/10/19 02:20:00 PM,14.2215,24.062,14.2215
9546,12/10/19 02:25:00 PM,14.2192,24.062,14.2192
9547,12/10/19 02:30:00 PM,14.2212,23.966,14.2212
9548,12/10/19 02:35:00 PM,14.2210,23.869,14.2210
9549,12/10/19 02:40:00 PM,14.2186,23.869,14.2186
9550,12/10/19 02:45:00 PM,14.2186,23.869,14.2186
9551,12/10/19 02:50:00 PM,14.2186,23.869,14.2186
9552,12/10/19 02:55:00 PM,14.2159,23.773,14.2159
9553,12/10/19 03:00:00 PM,14.2183,23.773,14.2183
9554,12/10/19 03:05:00 PM,14.2156,23.677,14.2156
9555,12/10/19 03:10:00 PM,14.2153,23.581,14.2153
9556,12/10/19 03:15:00 PM,14.2131,23.677,14.2131
9557,12/10/19 03:20:00 PM,14.2156,23.677,14.2156
9558,12/10/19 03:25:00 PM,14.2159,23.773,14.2159
9559,12/10/19 03:30:00 PM,14.2137,23.869,14.2137
9560,12/10/19 03:35:00 PM,14.2117,23.966,14.2117
9561,12/10/19 03:40:00 PM,14.2120,24.062,14.2120
9562,12/10/19 03:45:00 PM,14.2122,24.158,14.2122
9563,12/10/19 03:50:00 PM,14.2143,24.062,14.2143
9564,12/10/19 03:55:00 PM,14.2162,23.869,14.2162
9565,12/10/19 04:00:00 PM,14.2156,23.677,14.2156
9566,12/10/19 04:05:00 PM,14.2172,23.388,14.2172
9567,12/10/19 04:10:00 PM,14.2163,23.100,14.2163
9568,12/10/19 04:15:00 PM,14.2179,22.812,14.2179
9569,12/10/19 04:20:00 PM,14.2170,22.525,14.2170
9570,12/10/19 04:25:00 PM,14.2165,22.333,14.2165
9571,12/10/19 04:30:00 PM,14.2159,22.142,14.2159
9572,12/10/19 04:35:00 PM,14.2180,22.046,14.2180
9573,12/10/19 04:40:00 PM,14.2198,21.855,14.2198
9574,12/10/19 04:45:00 PM,14.2196,21.760,14.2196
9575,12/10/19 04:50:00 PM,14.2217,21.664,14.2217
9576,12/10/19 04:55:00 PM,14.2191,21.569,14.2191
9577,12/10/19 05:00:00 PM,14.2191,21.569,14.2191
9578,12/10/19 05:05:00 PM,14.2191,21.569,14.2191
9579,12/10/19 05:10:00 PM,14.2214,21.569,14.2214
9580,12/10/19 05:15:00 PM,14.2236,21.473,14.2236
9581,12/10/19 05:20:00 PM,14.2236,21.473,14.2236
9582,12/10/19 05:25:00 PM,14.2211,21.473,14.2211
9583,12/10/19 05:30:00 PM,14.2236,21.473,14.2236
9584,12/10/19 05:35:00 PM,14.2239,21.569,14.2239
9585,12/10/19 05:40:00 PM,14.2236,21.473,14.2236
9586,12/10/19 05:45:00 PM,14.2236,21.473,14.2236
9587,12/10/19 05:50:00 PM,14.2233,21.378,14.2233
9588,12/10/19 05:55:00 PM,14.2233,21.378,14.2233
9589,12/10/19 06:00:00 PM,14.2254,21.282,14.2254
9590,12/10/19 06:05:00 PM,14.2254,21.282,14.2254
9591,12/10/19 06:10:00 PM,14.2252,21.187,14.2252
9592,12/10/19 06:15:00 PM,14.2252,21.187,14.2252
9593,12/10/19 06:20:00 PM,14.2273,21.091,14.2273
9594,12/10/19 06:25:00 PM,14.2273,21.091,14.2273
9595,12/10/19 06:30:00 PM,14.2273,21.091,14.2273
9596,12/10/19 06:35:00 PM,14.2270,20.996,14.2270
9597,12/10/19 06:40:00 PM,14.2268,20.901,14.2268
9598,12/10/19 06:45:00 PM,14.2292,20.901,14.2292
9599,12/10/19 06:50:00 PM,14.2312,20.805,14.2312
9600,12/10/19 06:55:00 PM,14.2312,20.805,14.2312
9601,12/10/19 07:00:00 PM,14.2311,20.710,14.2311
9602,12/10/19 07:05:00 PM,14.2308,20.615,14.2308
9603,12/10/19 07:10:00 PM,14.2305,20.519,14.2305
9604,12/10/19 07:15:00 PM,14.2305,20.519,14.2305
9605,12/10/19 07:20:00 PM,14.2327,20.424,14.2327
9606,12/10/19 07:25:00 PM,14.2324,20.329,14.2324
9607,12/10/19 07:30:00 PM,14.2321,20.234,14.2321
9608,12/10/19 07:35:00 PM,14.2369,20.234,14.2369
9609,12/10/19 07:40:00 PM,14.2366,20.138,14.2366
9610,12/10/19 07:45:00 PM,14.2388,20.043,14.2388
9611,12/10/19 07:50:00 PM,14.2385,19.948,14.2385
9612,12/10/19 07:55:00 PM,14.2359,19.853,14.2359
9613,12/10/19 08:00:00 PM,14.2382,19.853,14.2382
9614,12/10/19 08:05:00 PM,14.2404,19.758,14.2404
9615,12/10/19 08:10:00 PM,14.2426,19.662,14.2426
9616,12/10/19 08:15:00 PM,14.2426,19.662,14.2426
9617,12/10/19 08:20:00 PM,14.2447,19.567,14.2447
9618,12/10/19 08:25:00 PM,14.2420,19.472,14.2420
9619,12/10/19 08:30:00 PM,14.2468,19.472,14.2468
9620,12/10/19 08:35:00 PM,14.2466,19.377,14.2466
9621,12/10/19 08:40:00 PM,14.2489,19.377,14.2489
9622,12/10/19 08:45:00 PM,14.2487,19.282,14.2487
9623,12/10/19 08:50:00 PM,14.2487,19.282,14.2487
9624,12/10/19 08:55:00 PM,14.2508,19.187,14.2508
9625,12/10/19 09:00:00 PM,14.2508,19.187,14.2508
9626,12/10/19 09:05:00 PM,14.2508,19.187,14.2508
9627,12/10/19 09:10:00 PM,14.2505,19.092,14.2505
9628,12/10/19 09:15:00 PM,14.2505,19.092,14.2505
9629,12/10/19 09:20:00 PM,14.2505,19.092,14.2505
9630,12/10/19 09:25:00 PM,14.2527,18.996,14.2527
9631,12/10/19 09:30:00 PM,14.2552,18.996,14.2552
9632,12/10/19 09:35:00 PM,14.2552,18.996,14.2552
9633,12/10/19 09:40:00 PM,14.2574,18.901,14.2574
9634,12/10/19 09:45:00 PM,14.2549,18.901,14.2549
9635,12/10/19 09:50:00 PM,14.2549,18.901,14.2549
9636,12/10/19 09:55:00 PM,14.2546,18.806,14.2546
9637,12/10/19 10:00:00 PM,14.2571,18.806,14.2571
9638,12/10/19 10:05:00 PM,14.2568,18.711,14.2568
9639,12/10/19 10:10:00 PM,14.2568,18.711,14.2568
9640,12/10/19 10:15:00 PM,14.2592,18.711,14.2592
9641,12/10/19 10:20:00 PM,14.2568,18.711,14.2568
9642,12/10/19 10:25:00 PM,14.2565,18.616,14.2565
9643,12/10/19 10:30:00 PM,14.2590,18.616,14.2590
9644,12/10/19 10:35:00 PM,14.2590,18.616,14.2590
9645,12/10/19 10:40:00 PM,14.2587,18.521,14.2587
9646,12/10/19 10:45:00 PM,14.2611,18.521,14.2611
9647,12/10/19 10:50:00 PM,14.2611,18.521,14.2611
9648,12/10/19 10:55:00 PM,14.2611,18.521,14.2611
9649,12/10/19 11:00:00 PM,14.2608,18.426,14.2608
9650,12/10/19 11:05:00 PM,14.2608,18.426,14.2608
9651,12/10/19 11:10:00 PM,14.2608,18.426,14.2608
9652,12/10/19 11:15:00 PM,14.2608,18.426,14.2608
9653,12/10/19 11:20:00 PM,14.2608,18.426,14.2608
9654,12/10/19 11:25:00 PM,14.2608,18.426,14.2608
9655,12/10/19 11:30:00 PM,14.2584,18.426,14.2584
9656,12/10/19 11:35:00 PM,14.2584,18.426,14.2584
9657,12/10/19 11:40:00 PM,14.2584,18.426,14.2584
9658,12/10/19 11:45:00 PM,14.2584,18.426,14.2584
9659,12/10/19 11:50:00 PM,14.2584,18.426,14.2584
9660,12/10/19 11:55:00 PM,14.2584,18.426,14.2584
9661,12/11/19 12:00:00 AM,14.2559,18.426,14.2559
9662,12/11/19 12:05:00 AM,14.2581,18.331,14.2581
9663,12/11/19 12:10:00 AM,14.2556,18.331,14.2556
9664,12/11/19 12:15:00 AM,14.2556,18.331,14.2556
9665,12/11/19 12:20:00 AM,14.2556,18.331,14.2556
9666,12/11/19 12:25:00 AM,14.2578,18.236,14.2578
9667,12/11/19 12:30:00 AM,14.2555,18.236,14.2555
9668,12/11/19 12:35:00 AM,14.2555,18.236,14.2555
9669,12/11/19 12:40:00 AM,14.2552,18.140,14.2552
9670,12/11/19 12:45:00 AM,14.2552,18.140,14.2552
9671,12/11/19 12:50:00 AM,14.2552,18.140,14.2552
9672,12/11/19 12:55:00 AM,14.2527,18.140,14.2527
9673,12/11/19 01:00:00 AM,14.2524,18.045,14.2524
9674,12/11/19 01:05:00 AM,14.2524,18.045,14.2524
9675,12/11/19 01:10:00 AM,14.2524,18.045,14.2524
9676,12/11/19 01:15:00 AM,14.2501,18.045,14.2501
9677,12/11/19 01:20:00 AM,14.2501,18.045,14.2501
9678,12/11/19 01:25:00 AM,14.2501,18.045,14.2501
9679,12/11/19 01:30:00 AM,14.2498,17.950,14.2498
9680,12/11/19 01:35:00 AM,14.2498,17.950,14.2498
9681,12/11/19 01:40:00 AM,14.2498,17.950,14.2498
9682,12/11/19 01:45:00 AM,14.2498,17.950,14.2498
9683,12/11/19 01:50:00 AM,14.2498,17.950,14.2498
9684,12/11/19 01:55:00 AM,14.2521,17.950,14.2521
9685,12/11/19 02:00:00 AM,14.2495,17.855,14.2495
9686,12/11/19 02:05:00 AM,14.2495,17.855,14.2495
9687,12/11/19 02:10:00 AM,14.2495,17.855,14.2495
9688,12/11/19 02:15:00 AM,14.2495,17.855,14.2495
9689,12/11/19 02:20:00 AM,14.2495,17.855,14.2495
9690,12/11/19 02:25:00 AM,14.2495,17.855,14.2495
9691,12/11/19 02:30:00 AM,14.2517,17.760,14.2517
9692,12/11/19 02:35:00 AM,14.2517,17.760,14.2517
9693,12/11/19 02:40:00 AM,14.2517,17.760,14.2517
9694,12/11/19 02:45:00 AM,14.2517,17.760,14.2517
9695,12/11/19 02:50:00 AM,14.2489,17.665,14.2489
9696,12/11/19 02:55:00 AM,14.2514,17.665,14.2514
9697,12/11/19 03:00:00 AM,14.2489,17.665,14.2489
9698,12/11/19 03:05:00 AM,14.2487,17.570,14.2487
9699,12/11/19 03:10:00 AM,14.2487,17.570,14.2487
9700,12/11/19 03:15:00 AM,14.2487,17.570,14.2487
9701,12/11/19 03:20:00 AM,14.2484,17.475,14.2484
9702,12/11/19 03:25:00 AM,14.2484,17.475,14.2484
9703,12/11/19 03:30:00 AM,14.2508,17.475,14.2508
9704,12/11/19 03:35:00 AM,14.2508,17.475,14.2508
9705,12/11/19 03:40:00 AM,14.2482,17.379,14.2482
9706,12/11/19 03:45:00 AM,14.2458,17.379,14.2458
9707,12/11/19 03:50:00 AM,14.2458,17.379,14.2458
9708,12/11/19 03:55:00 AM,14.2482,17.379,14.2482
9709,12/11/19 04:00:00 AM,14.2482,17.379,14.2482
9710,12/11/19 04:05:00 AM,14.2479,17.284,14.2479
9711,12/11/19 04:10:00 AM,14.2455,17.284,14.2455
9712,12/11/19 04:15:00 AM,14.2455,17.284,14.2455
9713,12/11/19 04:20:00 AM,14.2479,17.284,14.2479
9714,12/11/19 04:25:00 AM,14.2455,17.284,14.2455
9715,12/11/19 04:30:00 AM,14.2455,17.284,14.2455
9716,12/11/19 04:35:00 AM,14.2452,17.189,14.2452
9717,12/11/19 04:40:00 AM,14.2452,17.189,14.2452
9718,12/11/19 04:45:00 AM,14.2452,17.189,14.2452
9719,12/11/19 04:50:00 AM,14.2429,17.189,14.2429
9720,12/11/19 04:55:00 AM,14.2452,17.189,14.2452
