"Plot Title: EH-P05"
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 20497856, SEN S/N: 20497856)","CHUVA, mm (LGR S/N: 20497856, SEN S/N: 20497856)","Soma Acum.: CHUVA, mm (LGR S/N: 20497856)"
15342,04/18/20 10:40:00 AM,22.717,,0.0
15343,04/18/20 10:45:00 AM,22.525,,0.0
15344,04/18/20 10:50:00 AM,22.621,,0.0
15345,04/18/20 10:55:00 AM,23.388,,0.0
15346,04/18/20 11:00:00 AM,23.869,,0.0
15347,04/18/20 11:05:00 AM,24.062,,0.0
15348,04/18/20 11:10:00 AM,23.869,,0.0
15349,04/18/20 11:15:00 AM,23.966,,0.0
15350,04/18/20 11:20:00 AM,23.966,,0.0
15351,04/18/20 11:25:00 AM,24.158,,0.0
15352,04/18/20 11:30:00 AM,24.062,,0.0
15353,04/18/20 11:35:00 AM,23.966,,0.0
15354,04/18/20 11:40:00 AM,23.773,,0.0
15355,04/18/20 11:45:00 AM,23.869,,0.0
15356,04/18/20 11:50:00 AM,23.869,,0.0
15357,04/18/20 11:55:00 AM,23.484,,0.0
15358,04/18/20 12:00:00 PM,23.292,,0.0
15359,04/18/20 12:05:00 PM,23.196,,0.0
15360,04/18/20 12:10:00 PM,23.196,,0.0
15361,04/18/20 12:15:00 PM,23.100,,0.0
15362,04/18/20 12:20:00 PM,22.908,,0.0
15363,04/18/20 12:25:00 PM,22.908,,0.0
15364,04/18/20 12:30:00 PM,22.908,,0.0
15365,04/18/20 12:35:00 PM,22.812,,0.0
15366,04/18/20 12:40:00 PM,22.717,,0.0
15367,04/18/20 12:45:00 PM,22.717,,0.0
15368,04/18/20 12:50:00 PM,22.812,,0.0
15369,04/18/20 12:55:00 PM,22.908,,0.0
15370,04/18/20 01:00:00 PM,23.292,,0.0
15371,04/18/20 01:05:00 PM,23.292,,0.0
15372,04/18/20 01:10:00 PM,23.292,,0.0
15373,04/18/20 01:15:00 PM,23.581,,0.0
15374,04/18/20 01:20:00 PM,23.388,,0.0
15375,04/18/20 01:25:00 PM,23.581,,0.0
15376,04/18/20 01:30:00 PM,24.158,,0.0
15377,04/18/20 01:35:00 PM,24.255,,0.0
15378,04/18/20 01:40:00 PM,24.255,,0.0
15379,04/18/20 01:45:00 PM,24.641,,0.0
15380,04/18/20 01:50:00 PM,24.738,,0.0
15381,04/18/20 01:55:00 PM,24.351,,0.0
15382,04/18/20 02:00:00 PM,23.869,,0.0
15383,04/18/20 02:05:00 PM,23.484,,0.0
15384,04/18/20 02:10:00 PM,23.581,,0.0
15385,04/18/20 02:15:00 PM,23.773,,0.0
15386,04/18/20 02:20:00 PM,24.351,,0.0
15387,04/18/20 02:25:00 PM,24.931,,0.0
15388,04/18/20 02:30:00 PM,25.513,,0.0
15389,04/18/20 02:35:00 PM,25.902,,0.0
15390,04/18/20 02:40:00 PM,26.292,,0.0
15391,04/18/20 02:45:00 PM,26.292,,0.0
15392,04/18/20 02:50:00 PM,26.292,,0.0
15393,04/18/20 02:55:00 PM,26.195,,0.0
15394,04/18/20 03:00:00 PM,26.097,,0.0
15395,04/18/20 03:05:00 PM,25.902,,0.0
15396,04/18/20 03:10:00 PM,25.708,,0.0
15397,04/18/20 03:15:00 PM,25.513,,0.0
15398,04/18/20 03:20:00 PM,25.125,,0.0
15399,04/18/20 03:25:00 PM,24.835,,0.0
15400,04/18/20 03:30:00 PM,24.931,,0.0
15401,04/18/20 03:35:00 PM,25.222,,0.0
15402,04/18/20 03:40:00 PM,25.610,,0.0
15403,04/18/20 03:45:00 PM,25.416,,0.0
15404,04/18/20 03:50:00 PM,25.222,,0.0
15405,04/18/20 03:55:00 PM,25.222,,0.0
15406,04/18/20 04:00:00 PM,25.319,,0.0
15407,04/18/20 04:05:00 PM,25.125,,0.0
15408,04/18/20 04:10:00 PM,24.641,,0.0
15409,04/18/20 04:15:00 PM,24.062,,0.0
15410,04/18/20 04:20:00 PM,23.388,,0.0
15411,04/18/20 04:25:00 PM,23.292,,0.0
15412,04/18/20 04:30:00 PM,23.484,,0.0
15413,04/18/20 04:35:00 PM,23.677,,0.0
15414,04/18/20 04:40:00 PM,23.966,,0.0
15415,04/18/20 04:45:00 PM,24.062,,0.0
15416,04/18/20 04:50:00 PM,24.062,,0.0
15417,04/18/20 04:55:00 PM,24.158,,0.0
15418,04/18/20 05:00:00 PM,24.158,,0.0
15419,04/18/20 05:05:00 PM,24.158,,0.0
15420,04/18/20 05:10:00 PM,24.158,,0.0
15421,04/18/20 05:15:00 PM,24.062,,0.0
15422,04/18/20 05:20:00 PM,23.966,,0.0
15423,04/18/20 05:25:00 PM,23.677,,0.0
15424,04/18/20 05:30:00 PM,23.388,,0.0
15425,04/18/20 05:35:00 PM,22.908,,0.0
15426,04/18/20 05:40:00 PM,22.429,,0.0
15427,04/18/20 05:45:00 PM,21.951,,0.0
15428,04/18/20 05:50:00 PM,21.569,,0.0
15429,04/18/20 05:55:00 PM,21.091,,0.0
15430,04/18/20 06:00:00 PM,20.710,,0.0
15431,04/18/20 06:05:00 PM,20.329,,0.0
15432,04/18/20 06:10:00 PM,19.853,,0.0
15433,04/18/20 06:15:00 PM,19.377,,0.0
15434,04/18/20 06:20:00 PM,18.996,,0.0
15435,04/18/20 06:25:00 PM,18.616,,0.0
15436,04/18/20 06:30:00 PM,18.331,,0.0
15437,04/18/20 06:35:00 PM,18.045,,0.0
15438,04/18/20 06:40:00 PM,17.760,,0.0
15439,04/18/20 06:45:00 PM,17.570,,0.0
15440,04/18/20 06:50:00 PM,17.379,,0.0
15441,04/18/20 06:55:00 PM,17.284,,0.0
15442,04/18/20 07:00:00 PM,17.094,,0.0
15443,04/18/20 07:05:00 PM,16.999,,0.0
15444,04/18/20 07:10:00 PM,16.999,,0.0
15445,04/18/20 07:15:00 PM,16.903,,0.0
15446,04/18/20 07:20:00 PM,16.808,,0.0
15447,04/18/20 07:25:00 PM,16.713,,0.0
15448,04/18/20 07:30:00 PM,16.618,,0.0
15449,04/18/20 07:35:00 PM,16.523,,0.0
15450,04/18/20 07:40:00 PM,16.332,,0.0
15451,04/18/20 07:45:00 PM,16.237,,0.0
15452,04/18/20 07:50:00 PM,16.141,,0.0
15453,04/18/20 07:55:00 PM,15.951,,0.0
15454,04/18/20 08:00:00 PM,15.855,,0.0
15455,04/18/20 08:05:00 PM,15.760,,0.0
15456,04/18/20 08:10:00 PM,15.664,,0.0
15457,04/18/20 08:15:00 PM,15.569,,0.0
15458,04/18/20 08:20:00 PM,15.473,,0.0
15459,04/18/20 08:25:00 PM,15.378,,0.0
15460,04/18/20 08:30:00 PM,15.378,,0.0
15461,04/18/20 08:35:00 PM,15.282,,0.0
15462,04/18/20 08:40:00 PM,15.282,,0.0
15463,04/18/20 08:45:00 PM,15.282,,0.0
15464,04/18/20 08:50:00 PM,15.282,,0.0
15465,04/18/20 08:55:00 PM,15.282,,0.0
15466,04/18/20 09:00:00 PM,15.187,,0.0
15467,04/18/20 09:05:00 PM,15.187,,0.0
15468,04/18/20 09:10:00 PM,15.282,,0.0
15469,04/18/20 09:15:00 PM,15.282,,0.0
15470,04/18/20 09:20:00 PM,15.282,,0.0
15471,04/18/20 09:25:00 PM,15.282,,0.0
15472,04/18/20 09:30:00 PM,15.187,,0.0
15473,04/18/20 09:35:00 PM,15.187,,0.0
15474,04/18/20 09:40:00 PM,15.187,,0.0
15475,04/18/20 09:45:00 PM,15.187,,0.0
15476,04/18/20 09:50:00 PM,15.187,,0.0
15477,04/18/20 09:55:00 PM,15.091,,0.0
15478,04/18/20 10:00:00 PM,15.091,,0.0
15479,04/18/20 10:05:00 PM,15.091,,0.0
15480,04/18/20 10:10:00 PM,14.996,,0.0
15481,04/18/20 10:15:00 PM,15.091,,0.0
15482,04/18/20 10:20:00 PM,15.091,,0.0
15483,04/18/20 10:25:00 PM,14.996,,0.0
15484,04/18/20 10:30:00 PM,14.996,,0.0
15485,04/18/20 10:35:00 PM,14.996,,0.0
15486,04/18/20 10:40:00 PM,14.996,,0.0
15487,04/18/20 10:45:00 PM,15.091,,0.0
15488,04/18/20 10:50:00 PM,15.187,,0.0
15489,04/18/20 10:55:00 PM,15.282,,0.0
15490,04/18/20 11:00:00 PM,15.378,,0.0
15491,04/18/20 11:05:00 PM,15.473,,0.0
15492,04/18/20 11:10:00 PM,15.569,,0.0
15493,04/18/20 11:15:00 PM,15.664,,0.0
15494,04/18/20 11:20:00 PM,15.664,,0.0
15495,04/18/20 11:25:00 PM,15.664,,0.0
15496,04/18/20 11:30:00 PM,15.664,,0.0
15497,04/18/20 11:35:00 PM,15.569,,0.0
15498,04/18/20 11:40:00 PM,15.569,,0.0
15499,04/18/20 11:45:00 PM,15.473,,0.0
15500,04/18/20 11:50:00 PM,15.473,,0.0
15501,04/18/20 11:55:00 PM,15.378,,0.0
15502,04/19/20 12:00:00 AM,15.282,,0.0
15503,04/19/20 12:05:00 AM,15.187,,0.0
15504,04/19/20 12:10:00 AM,15.187,,0.0
15505,04/19/20 12:15:00 AM,15.187,,0.0
15506,04/19/20 12:20:00 AM,15.282,,0.0
15507,04/19/20 12:25:00 AM,15.378,,0.0
15508,04/19/20 12:30:00 AM,15.569,,0.0
15509,04/19/20 12:35:00 AM,15.664,,0.0
15510,04/19/20 12:40:00 AM,15.760,,0.0
15511,04/19/20 12:45:00 AM,15.760,,0.0
15512,04/19/20 12:50:00 AM,15.855,,0.0
15513,04/19/20 12:55:00 AM,15.855,,0.0
15514,04/19/20 01:00:00 AM,15.855,,0.0
15515,04/19/20 01:05:00 AM,15.855,,0.0
15516,04/19/20 01:10:00 AM,15.951,,0.0
15517,04/19/20 01:15:00 AM,15.951,,0.0
15518,04/19/20 01:20:00 AM,15.951,,0.0
15519,04/19/20 01:25:00 AM,15.951,,0.0
15520,04/19/20 01:30:00 AM,15.855,,0.0
15521,04/19/20 01:35:00 AM,15.855,,0.0
15522,04/19/20 01:40:00 AM,15.760,,0.0
15523,04/19/20 01:45:00 AM,15.760,,0.0
15524,04/19/20 01:50:00 AM,15.760,,0.0
15525,04/19/20 01:55:00 AM,15.760,,0.0
15526,04/19/20 02:00:00 AM,15.760,,0.0
15527,04/19/20 02:05:00 AM,15.760,,0.0
15528,04/19/20 02:10:00 AM,15.760,,0.0
15529,04/19/20 02:15:00 AM,15.664,,0.0
15530,04/19/20 02:20:00 AM,15.664,,0.0
15531,04/19/20 02:25:00 AM,15.664,,0.0
15532,04/19/20 02:30:00 AM,15.664,,0.0
15533,04/19/20 02:35:00 AM,15.760,,0.0
15534,04/19/20 02:40:00 AM,15.760,,0.0
15535,04/19/20 02:45:00 AM,15.760,,0.0
15536,04/19/20 02:50:00 AM,15.664,,0.0
15537,04/19/20 02:55:00 AM,15.664,,0.0
15538,04/19/20 03:00:00 AM,15.664,,0.0
15539,04/19/20 03:05:00 AM,15.664,,0.0
15540,04/19/20 03:10:00 AM,15.760,,0.0
15541,04/19/20 03:15:00 AM,15.760,,0.0
15542,04/19/20 03:20:00 AM,15.760,,0.0
15543,04/19/20 03:25:00 AM,15.855,,0.0
15544,04/19/20 03:30:00 AM,15.855,,0.0
15545,04/19/20 03:35:00 AM,15.855,,0.0
15546,04/19/20 03:40:00 AM,15.855,,0.0
15547,04/19/20 03:45:00 AM,15.760,,0.0
15548,04/19/20 03:50:00 AM,15.664,,0.0
15549,04/19/20 03:55:00 AM,15.569,,0.0
15550,04/19/20 04:00:00 AM,15.569,,0.0
15551,04/19/20 04:05:00 AM,15.473,,0.0
15552,04/19/20 04:10:00 AM,15.473,,0.0
15553,04/19/20 04:15:00 AM,15.378,,0.0
15554,04/19/20 04:20:00 AM,15.282,,0.0
15555,04/19/20 04:25:00 AM,15.187,,0.0
15556,04/19/20 04:30:00 AM,15.091,,0.0
15557,04/19/20 04:35:00 AM,15.091,,0.0
15558,04/19/20 04:40:00 AM,14.996,,0.0
15559,04/19/20 04:45:00 AM,14.996,,0.0
15560,04/19/20 04:50:00 AM,14.996,,0.0
15561,04/19/20 04:55:00 AM,14.996,,0.0
15562,04/19/20 05:00:00 AM,14.996,,0.0
15563,04/19/20 05:05:00 AM,14.900,,0.0
15564,04/19/20 05:10:00 AM,14.900,,0.0
15565,04/19/20 05:15:00 AM,14.900,,0.0
15566,04/19/20 05:20:00 AM,14.804,,0.0
15567,04/19/20 05:25:00 AM,14.804,,0.0
15568,04/19/20 05:30:00 AM,14.709,,0.0
15569,04/19/20 05:35:00 AM,14.613,,0.0
15570,04/19/20 05:40:00 AM,14.613,,0.0
15571,04/19/20 05:45:00 AM,14.517,,0.0
15572,04/19/20 05:50:00 AM,14.517,,0.0
15573,04/19/20 05:55:00 AM,14.517,,0.0
15574,04/19/20 06:00:00 AM,14.421,,0.0
15575,04/19/20 06:05:00 AM,14.421,,0.0
15576,04/19/20 06:10:00 AM,14.517,,0.0
15577,04/19/20 06:15:00 AM,14.517,,0.0
15578,04/19/20 06:20:00 AM,14.517,,0.0
15579,04/19/20 06:25:00 AM,14.517,,0.0
15580,04/19/20 06:30:00 AM,14.517,,0.0
15581,04/19/20 06:35:00 AM,14.517,,0.0
15582,04/19/20 06:40:00 AM,14.517,,0.0
15583,04/19/20 06:45:00 AM,14.421,,0.0
15584,04/19/20 06:50:00 AM,14.421,,0.0
15585,04/19/20 06:55:00 AM,14.421,,0.0
15586,04/19/20 07:00:00 AM,14.517,,0.0
15587,04/19/20 07:05:00 AM,14.421,,0.0
15588,04/19/20 07:10:00 AM,14.421,,0.0
15589,04/19/20 07:15:00 AM,14.517,,0.0
15590,04/19/20 07:20:00 AM,14.613,,0.0
15591,04/19/20 07:25:00 AM,14.709,,0.0
15592,04/19/20 07:30:00 AM,14.804,,0.0
15593,04/19/20 07:35:00 AM,14.900,,0.0
15594,04/19/20 07:40:00 AM,14.996,,0.0
15595,04/19/20 07:45:00 AM,15.091,,0.0
15596,04/19/20 07:50:00 AM,15.282,,0.0
15597,04/19/20 07:55:00 AM,15.378,,0.0
15598,04/19/20 08:00:00 AM,15.473,,0.0
15599,04/19/20 08:05:00 AM,15.664,,0.0
15600,04/19/20 08:10:00 AM,15.760,,0.0
15601,04/19/20 08:15:00 AM,16.046,,0.0
15602,04/19/20 08:20:00 AM,16.237,,0.0
15603,04/19/20 08:25:00 AM,16.427,,0.0
15604,04/19/20 08:30:00 AM,16.523,,0.0
15605,04/19/20 08:35:00 AM,16.808,,0.0
15606,04/19/20 08:40:00 AM,17.189,,0.0
15607,04/19/20 08:45:00 AM,17.665,,0.0
15608,04/19/20 08:50:00 AM,18.236,,0.0
15609,04/19/20 08:55:00 AM,18.521,,0.0
15610,04/19/20 09:00:00 AM,19.092,,0.0
15611,04/19/20 09:05:00 AM,19.662,,0.0
15612,04/19/20 09:10:00 AM,20.138,,0.0
15613,04/19/20 09:15:00 AM,20.424,,0.0
15614,04/19/20 09:20:00 AM,20.805,,0.0
15615,04/19/20 09:25:00 AM,21.091,,0.0
15616,04/19/20 09:30:00 AM,21.473,,0.0
15617,04/19/20 09:35:00 AM,21.855,,0.0
15618,04/19/20 09:40:00 AM,22.333,,0.0
15619,04/19/20 09:45:00 AM,22.812,,0.0
15620,04/19/20 09:50:00 AM,23.100,,0.0
15621,04/19/20 09:55:00 AM,23.292,,0.0
15622,04/19/20 10:00:00 AM,23.581,,0.0
15623,04/19/20 10:05:00 AM,23.869,,0.0
15624,04/19/20 10:10:00 AM,24.255,,0.0
15625,04/19/20 10:15:00 AM,24.545,,0.0
15626,04/19/20 10:20:00 AM,24.835,,0.0
15627,04/19/20 10:25:00 AM,24.931,,0.0
15628,04/19/20 10:30:00 AM,24.835,,0.0
15629,04/19/20 10:35:00 AM,24.931,,0.0
15630,04/19/20 10:40:00 AM,25.125,,0.0
15631,04/19/20 10:45:00 AM,25.028,,0.0
15632,04/19/20 10:50:00 AM,25.125,,0.0
15633,04/19/20 10:55:00 AM,25.222,,0.0
15634,04/19/20 11:00:00 AM,25.222,,0.0
15635,04/19/20 11:05:00 AM,25.319,,0.0
15636,04/19/20 11:10:00 AM,25.416,,0.0
15637,04/19/20 11:15:00 AM,25.416,,0.0
15638,04/19/20 11:20:00 AM,25.513,,0.0
15639,04/19/20 11:25:00 AM,25.708,,0.0
15640,04/19/20 11:30:00 AM,25.708,,0.0
15641,04/19/20 11:35:00 AM,25.902,,0.0
15642,04/19/20 11:40:00 AM,25.902,,0.0
15643,04/19/20 11:45:00 AM,25.902,,0.0
15644,04/19/20 11:50:00 AM,26.097,,0.0
15645,04/19/20 11:55:00 AM,26.195,,0.0
15646,04/19/20 12:00:00 PM,26.292,,0.0
15647,04/19/20 12:05:00 PM,26.488,,0.0
15648,04/19/20 12:10:00 PM,26.488,,0.0
15649,04/19/20 12:15:00 PM,26.585,,0.0
15650,04/19/20 12:20:00 PM,26.781,,0.0
15651,04/19/20 12:25:00 PM,26.977,,0.0
15652,04/19/20 12:30:00 PM,27.075,,0.0
15653,04/19/20 12:35:00 PM,26.977,,0.0
15654,04/19/20 12:40:00 PM,26.879,,0.0
15655,04/19/20 12:45:00 PM,26.781,,0.0
15656,04/19/20 12:50:00 PM,26.879,,0.0
15657,04/19/20 12:55:00 PM,27.173,,0.0
15658,04/19/20 01:00:00 PM,27.468,,0.0
15659,04/19/20 01:05:00 PM,27.567,,0.0
15660,04/19/20 01:10:00 PM,27.567,,0.0
15661,04/19/20 01:15:00 PM,27.764,,0.0
15662,04/19/20 01:20:00 PM,27.764,,0.0
15663,04/19/20 01:25:00 PM,27.764,,0.0
15664,04/19/20 01:30:00 PM,27.862,,0.0
15665,04/19/20 01:35:00 PM,27.961,,0.0
15666,04/19/20 01:40:00 PM,28.060,,0.0
15667,04/19/20 01:45:00 PM,27.961,,0.0
15668,04/19/20 01:50:00 PM,27.961,,0.0
15669,04/19/20 01:55:00 PM,28.258,,0.0
15670,04/19/20 02:00:00 PM,28.555,,0.0
15671,04/19/20 02:05:00 PM,28.456,,0.0
15672,04/19/20 02:10:00 PM,28.357,,0.0
15673,04/19/20 02:15:00 PM,27.961,,0.0
15674,04/19/20 02:20:00 PM,27.961,,0.0
15675,04/19/20 02:25:00 PM,28.258,,0.0
15676,04/19/20 02:30:00 PM,28.258,,0.0
15677,04/19/20 02:35:00 PM,28.060,,0.0
15678,04/19/20 02:40:00 PM,27.961,,0.0
15679,04/19/20 02:45:00 PM,27.370,,0.0
15680,04/19/20 02:50:00 PM,26.683,,0.0
15681,04/19/20 02:55:00 PM,27.075,,0.0
15682,04/19/20 03:00:00 PM,27.567,,0.0
15683,04/19/20 03:05:00 PM,28.159,,0.0
15684,04/19/20 03:10:00 PM,28.655,,0.0
15685,04/19/20 03:15:00 PM,28.853,,0.0
15686,04/19/20 03:20:00 PM,28.853,,0.0
15687,04/19/20 03:25:00 PM,28.357,,0.0
15688,04/19/20 03:30:00 PM,27.665,,0.0
15689,04/19/20 03:35:00 PM,27.272,,0.0
15690,04/19/20 03:40:00 PM,27.468,,0.0
15691,04/19/20 03:45:00 PM,28.258,,0.0
15692,04/19/20 03:50:00 PM,28.953,,0.0
15693,04/19/20 03:55:00 PM,29.152,,0.0
15694,04/19/20 04:00:00 PM,29.352,,0.0
15695,04/19/20 04:05:00 PM,29.552,,0.0
15696,04/19/20 04:10:00 PM,29.552,,0.0
15697,04/19/20 04:15:00 PM,29.352,,0.0
15698,04/19/20 04:20:00 PM,29.053,,0.0
15699,04/19/20 04:25:00 PM,28.953,,0.0
15700,04/19/20 04:30:00 PM,28.853,,0.0
15701,04/19/20 04:35:00 PM,28.953,,0.0
15702,04/19/20 04:40:00 PM,29.053,,0.0
15703,04/19/20 04:45:00 PM,29.152,,0.0
15704,04/19/20 04:50:00 PM,29.152,,0.0
15705,04/19/20 04:55:00 PM,28.953,,0.0
15706,04/19/20 05:00:00 PM,28.655,,0.0
15707,04/19/20 05:05:00 PM,28.258,,0.0
15708,04/19/20 05:10:00 PM,27.961,,0.0
15709,04/19/20 05:15:00 PM,27.567,,0.0
15710,04/19/20 05:20:00 PM,27.075,,0.0
15711,04/19/20 05:25:00 PM,26.683,,0.0
15712,04/19/20 05:30:00 PM,26.195,,0.0
15713,04/19/20 05:35:00 PM,25.513,,0.0
15714,04/19/20 05:40:00 PM,24.738,,0.0
15715,04/19/20 05:45:00 PM,23.966,,0.0
15716,04/19/20 05:50:00 PM,23.292,,0.0
15717,04/19/20 05:55:00 PM,22.621,,0.0
15718,04/19/20 06:00:00 PM,22.046,,0.0
15719,04/19/20 06:05:00 PM,21.473,,0.0
15720,04/19/20 06:10:00 PM,20.996,,0.0
15721,04/19/20 06:15:00 PM,20.519,,0.0
15722,04/19/20 06:20:00 PM,20.138,,0.0
15723,04/19/20 06:25:00 PM,19.758,,0.0
15724,04/19/20 06:30:00 PM,19.377,,0.0
15725,04/19/20 06:35:00 PM,19.282,,0.0
15726,04/19/20 06:40:00 PM,19.187,,0.0
15727,04/19/20 06:45:00 PM,19.092,,0.0
15728,04/19/20 06:50:00 PM,18.996,,0.0
15729,04/19/20 06:55:00 PM,18.996,,0.0
15730,04/19/20 07:00:00 PM,18.996,,0.0
15731,04/19/20 07:05:00 PM,18.996,,0.0
15732,04/19/20 07:10:00 PM,18.901,,0.0
15733,04/19/20 07:15:00 PM,18.901,,0.0
15734,04/19/20 07:20:00 PM,18.806,,0.0
15735,04/19/20 07:25:00 PM,18.711,,0.0
15736,04/19/20 07:30:00 PM,18.711,,0.0
15737,04/19/20 07:35:00 PM,18.711,,0.0
15738,04/19/20 07:40:00 PM,18.616,,0.0
15739,04/19/20 07:45:00 PM,18.616,,0.0
15740,04/19/20 07:50:00 PM,18.521,,0.0
15741,04/19/20 07:55:00 PM,18.331,,0.0
15742,04/19/20 08:00:00 PM,18.236,,0.0
15743,04/19/20 08:05:00 PM,18.045,,0.0
15744,04/19/20 08:10:00 PM,17.855,,0.0
15745,04/19/20 08:15:00 PM,17.760,,0.0
15746,04/19/20 08:20:00 PM,17.665,,0.0
15747,04/19/20 08:25:00 PM,17.570,,0.0
15748,04/19/20 08:30:00 PM,17.570,,0.0
15749,04/19/20 08:35:00 PM,17.570,,0.0
15750,04/19/20 08:40:00 PM,17.570,,0.0
15751,04/19/20 08:45:00 PM,17.665,,0.0
15752,04/19/20 08:50:00 PM,17.665,,0.0
15753,04/19/20 08:55:00 PM,17.665,,0.0
15754,04/19/20 09:00:00 PM,17.665,,0.0
15755,04/19/20 09:05:00 PM,17.665,,0.0
15756,04/19/20 09:10:00 PM,17.570,,0.0
15757,04/19/20 09:15:00 PM,17.570,,0.0
15758,04/19/20 09:20:00 PM,17.475,,0.0
15759,04/19/20 09:25:00 PM,17.379,,0.0
15760,04/19/20 09:30:00 PM,17.284,,0.0
15761,04/19/20 09:35:00 PM,17.284,,0.0
15762,04/19/20 09:40:00 PM,17.189,,0.0
15763,04/19/20 09:45:00 PM,17.094,,0.0
15764,04/19/20 09:50:00 PM,17.094,,0.0
15765,04/19/20 09:55:00 PM,17.094,,0.0
15766,04/19/20 10:00:00 PM,17.094,,0.0
15767,04/19/20 10:05:00 PM,16.999,,0.0
15768,04/19/20 10:10:00 PM,16.999,,0.0
15769,04/19/20 10:15:00 PM,16.903,,0.0
15770,04/19/20 10:20:00 PM,16.808,,0.0
15771,04/19/20 10:25:00 PM,16.808,,0.0
15772,04/19/20 10:30:00 PM,16.713,,0.0
15773,04/19/20 10:35:00 PM,16.713,,0.0
15774,04/19/20 10:40:00 PM,16.618,,0.0
15775,04/19/20 10:45:00 PM,16.523,,0.0
15776,04/19/20 10:50:00 PM,16.523,,0.0
15777,04/19/20 10:55:00 PM,16.427,,0.0
15778,04/19/20 11:00:00 PM,16.427,,0.0
15779,04/19/20 11:05:00 PM,16.332,,0.0
15780,04/19/20 11:10:00 PM,16.332,,0.0
15781,04/19/20 11:15:00 PM,16.237,,0.0
15782,04/19/20 11:20:00 PM,16.237,,0.0
15783,04/19/20 11:25:00 PM,16.141,,0.0
15784,04/19/20 11:30:00 PM,16.141,,0.0
15785,04/19/20 11:35:00 PM,16.141,,0.0
15786,04/19/20 11:40:00 PM,16.046,,0.0
15787,04/19/20 11:45:00 PM,16.046,,0.0
15788,04/19/20 11:50:00 PM,15.951,,0.0
15789,04/19/20 11:55:00 PM,15.951,,0.0
15790,04/20/20 12:00:00 AM,15.855,,0.0
15791,04/20/20 12:05:00 AM,15.760,,0.0
15792,04/20/20 12:10:00 AM,15.760,,0.0
15793,04/20/20 12:15:00 AM,15.664,,0.0
15794,04/20/20 12:20:00 AM,15.569,,0.0
15795,04/20/20 12:25:00 AM,15.569,,0.0
15796,04/20/20 12:30:00 AM,15.473,,0.0
15797,04/20/20 12:35:00 AM,15.473,,0.0
15798,04/20/20 12:40:00 AM,15.473,,0.0
15799,04/20/20 12:45:00 AM,15.378,,0.0
15800,04/20/20 12:50:00 AM,15.378,,0.0
15801,04/20/20 12:55:00 AM,15.378,,0.0
15802,04/20/20 01:00:00 AM,15.282,,0.0
15803,04/20/20 01:05:00 AM,15.282,,0.0
15804,04/20/20 01:10:00 AM,15.187,,0.0
15805,04/20/20 01:15:00 AM,15.187,,0.0
15806,04/20/20 01:20:00 AM,15.091,,0.0
15807,04/20/20 01:25:00 AM,15.091,,0.0
15808,04/20/20 01:30:00 AM,14.996,,0.0
15809,04/20/20 01:35:00 AM,14.996,,0.0
15810,04/20/20 01:40:00 AM,14.900,,0.0
15811,04/20/20 01:45:00 AM,14.900,,0.0
15812,04/20/20 01:50:00 AM,14.804,,0.0
15813,04/20/20 01:55:00 AM,14.804,,0.0
15814,04/20/20 02:00:00 AM,14.709,,0.0
15815,04/20/20 02:05:00 AM,14.709,,0.0
15816,04/20/20 02:10:00 AM,14.517,,0.0
15817,04/20/20 02:15:00 AM,14.421,,0.0
15818,04/20/20 02:20:00 AM,14.325,,0.0
15819,04/20/20 02:25:00 AM,14.230,,0.0
15820,04/20/20 02:30:00 AM,14.134,,0.0
15821,04/20/20 02:35:00 AM,14.038,,0.0
15822,04/20/20 02:40:00 AM,13.942,,0.0
15823,04/20/20 02:45:00 AM,13.846,,0.0
15824,04/20/20 02:50:00 AM,13.750,,0.0
15825,04/20/20 02:55:00 AM,13.654,,0.0
15826,04/20/20 03:00:00 AM,13.558,,0.0
15827,04/20/20 03:05:00 AM,13.461,,0.0
15828,04/20/20 03:10:00 AM,13.365,,0.0
15829,04/20/20 03:15:00 AM,13.365,,0.0
15830,04/20/20 03:20:00 AM,13.365,,0.0
15831,04/20/20 03:25:00 AM,13.365,,0.0
15832,04/20/20 03:30:00 AM,13.365,,0.0
15833,04/20/20 03:35:00 AM,13.365,,0.0
15834,04/20/20 03:40:00 AM,13.365,,0.0
15835,04/20/20 03:45:00 AM,13.365,,0.0
15836,04/20/20 03:50:00 AM,13.365,,0.0
15837,04/20/20 03:55:00 AM,13.269,,0.0
15838,04/20/20 04:00:00 AM,13.269,,0.0
15839,04/20/20 04:05:00 AM,13.173,,0.0
15840,04/20/20 04:10:00 AM,13.269,,0.0
15841,04/20/20 04:15:00 AM,13.269,,0.0
15842,04/20/20 04:20:00 AM,13.269,,0.0
15843,04/20/20 04:25:00 AM,13.365,,0.0
15844,04/20/20 04:30:00 AM,13.461,,0.0
15845,04/20/20 04:35:00 AM,13.365,,0.0
15846,04/20/20 04:40:00 AM,13.269,,0.0
15847,04/20/20 04:45:00 AM,13.076,,0.0
15848,04/20/20 04:50:00 AM,12.980,,0.0
15849,04/20/20 04:55:00 AM,12.883,,0.0
15850,04/20/20 05:00:00 AM,12.883,,0.0
15851,04/20/20 05:05:00 AM,12.883,,0.0
15852,04/20/20 05:10:00 AM,12.787,,0.0
15853,04/20/20 05:15:00 AM,12.787,,0.0
15854,04/20/20 05:20:00 AM,12.883,,0.0
